"Sentence_id","Text","Speaker","Speaker_title","Speaker_party","File_id","Length","Line_number","Sentiment","Verdict"
27148,"That is a red line for us, because not only is Israel's security at stake, but our security is at stake if that unravels.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",24,288,-0.499382,-1
27149,"They have to make sure that they're cooperating with us when it comes to counterterrorism.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",15,289,-0.294289,-1
27150,"And we will help them with respect to developing their own economy, because ultimately what's going to make the Egyptian revolution successful for the people of Egypt, but also for the world, is if those young people who gathered there are seeing opportunities.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",43,290,0.746299,-1
27151,"Their aspirations are similar to young people's here.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",8,291,0,-1
27152,"They want jobs, they want to be able to make sure their kids are going to a good school.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",19,292,-0.303339,-1
27153,"They want to make sure that they have a roof over their heads and that they have the prospects of a better life in the future.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",26,293,0.343892,-1
27154,"And so one of the things that we've been doing is, is, for example, organizing entrepreneurship conferences with these Egyptians to give them a sense of how they can start rebuilding their economy in a way that's noncorrupt, that's transparent.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",40,294,0.675613,1
27155,"But what is also important for us to understand is, is that for America to be successful in this region there's some things that we're going to have to do here at home as well.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",35,295,0.885771,-1
27156,"You know, one of the challenges over the last decade is we've done experiments in nation building in places like Iraq and Afghanistan and we've neglected, for example, developing our own economy, our own energy sectors, our own education system.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",40,296,-0.588078,0
27157,"And it's very hard for us to project leadership around the world when we're not doing what we need to do...","Barack Obama","President","DEMOCRAT","2012-10-22.txt",21,297,-0.729937,-1
27160,"I believe, as the president indicated, and said at the time that I supported his -- his action there.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",19,300,0,0
27162,"I wish that, looking back at the beginning of the president's term and even further back than that, that we'd have recognized that there was a growing energy and passion for freedom in that part of the world, and that we would have worked more aggressively with our friend and with other friends in the region to have them make the transition towards a more representative form of government, such that it didn't explode in the way that it did.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",80,302,-0.262376,-1
27163,"But once it exploded, I felt the same as the president did, which is these freedom voices and the streets of Egypt, where the people who were speaking of our principles and the President Mubarak had done things which were unimaginable and the idea of him crushing his people was not something that we could possibly support.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",57,303,-0.445685,-1
27164,"Let me step back and talk about what I think our mission has to be in the Middle East and even more broadly, because our purpose is to make sure the world is more -- is peaceful.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",37,304,0.827397,-1
27165,"We want a peaceful planet.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",5,305,0.393377,-1
27166,"We want people to be able to enjoy their lives and know they're going to have a bright and prosperous future, not be at war.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",25,306,0.631199,-1
27168,"And the mantle of leadership for the -- promoting the principles of peace has fallen to America.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",17,308,0.308471,-1
27169,"We didn't ask for it.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",5,309,-0.30464,-1
27170,"But it's an honor that we have it.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",8,310,0.60969,-1
27171,"But for us to be able to promote those principles of peace requires us to be strong.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",17,311,0.700791,-1
27172,"And that begins with a strong economy here at home.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",10,312,0.38201,-1
27173,"Unfortunately, the economy is not stronger.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",6,313,-0.8736,-1
27175,"Former chief of the -- Joint Chiefs of Staff said that -- Admiral Mullen said that our debt is the biggest national security threat we face.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",26,315,-0.751747,1
27176,"This -- we have weakened our economy.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",7,316,-0.745392,1
27177,"We need a strong economy.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",5,317,0,-1
27178,"We need to have as well a strong military.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",9,318,0.264543,-1
27179,"Our military is second to none in the world.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",9,319,-0.528467,1
27180,"We're blessed with terrific soldiers, and extraordinary technology and intelligence.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",10,320,0.906479,-1
27181,"But the idea of a trillion dollar in cuts through sequestration and budget cuts to the military would change that.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",20,321,-0.774912,1
27182,"We need to have strong allies.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",6,322,0,-1
27183,"Our association and connection with our allies is essential to America's strength.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",12,323,0.842522,-1
27184,"We're the great nation that has allies, 42 allies and friends around the world.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",14,324,0.768167,1
27186,"And if we're strong in each of those things, American influence will grow.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",13,326,0.596002,-1
27187,"But unfortunately, in nowhere in the world is America's influence will grow.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",12,327,-0.751178,-1
27188,"But unfortunately, in -- nowhere in the world is America's influence greater today than it was four years ago.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",19,328,-0.724748,1
27190,"And that's because we've become weaker in each of those four...","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",11,330,-0.394241,-1
27195,"Well I -- I absolutely believe that America has a -- a responsibility, and the privilege of helping defend freedom and promote the principles that -- that make the world more peaceful.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",32,335,0.974649,-1
27196,"And those principles include human rights, human dignity, free enterprise, freedom of expression, elections.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",14,336,0.34337,1
27197,"Because when there are elections, people tend to vote for peace.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",11,337,0,-1
27198,"They don't vote for war.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",5,338,-0.365074,-1
27199,"So we want to promote those principles around the world.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",10,339,0.240572,-1
27200,"We recognize that there are places of conflict in the world.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",11,340,-0.399074,-1
27201,"We want to end those conflicts to the extent humanly possible.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",11,341,-0.660575,-1
27202,"But in order to be able to fulfill our role in the world, America must be strong.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",17,342,0.635845,-1
27204,"And for that to happen, we have to strengthen our economy here at home.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",14,344,-0.452941,-1
27205,"You can't have 23 million people struggling to get a job.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",11,345,-0.615813,-1
27206,"You can't have an economy that over the last three years keeps slowing down its growth rate.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",17,346,-0.702548,-1
27207,"You can't have kids coming out of college, half of them can't find a job today, or a job that's commensurate with their college degree.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",25,347,-0.70878,1
27208,"We have to get our economy going.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",7,348,-0.309935,-1
27209,"And our military, we've got to strengthen our military long-term.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",10,349,0.380793,-1
27210,"We don't know what the world is going to throw at us down the road.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",15,350,-0.60793,-1
27211,"We -- we make decisions today in the military that -- that will confront challenges we can't imagine.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",18,351,-0.54351,-1
27212,"In the 2000 debates, there was no mention of terrorism, for instance.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",12,352,-0.706506,1
27213,"And a year later, 9/11 happened.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",6,353,-0.214412,1
27214,"So, we have to make decisions based upon uncertainty, and that means a strong military.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",15,354,0.361682,-1
27215,"I will not cut our military budget.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",7,355,-0.598742,-1
27216,"We have to also stand by our allies.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",8,356,0,-1
27217,"I -- I think the tension that existed between Israel and the United States was very unfortunate.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",17,357,-0.565407,-1
27218,"I think also that pulling our missile defense program out of Poland in the way we did was also unfortunate in terms of, if you will, disrupting the relationship in some ways that existed between us.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",36,358,-0.414608,-1
27219,"And then, of course, with regards to standing for our principles, when -- when the students took to the streets in Tehran and the people there protested, the Green Revolution occurred, for the president to be silent I thought was an enormous mistake.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",43,359,-0.552182,0
27220,"We have to stand for our principles, stand for our allies, stand for a strong military and stand for a stronger economy.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",22,360,0.837538,-1
27222,"America remains the one indispensable nation.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",6,362,0.867459,-1
27223,"And the world needs a strong America, and it is stronger now than when I came into office.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",18,363,0.442876,-1
27224,"Because we ended the war in Iraq, we were able to refocus our attention on not only the terrorist threat, but also beginning a transition process in Afghanistan.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",28,364,0,-1
27225,"It also allowed us to refocus on alliances and relationships that had been neglected for a decade.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",17,365,-0.291107,-1
27226,"And Governor Romney, our alliances have never been stronger, in Asia, in Europe, in Africa, with Israel, where we have unprecedented military and intelligence cooperation, including dealing with the Iranian threat.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",31,366,-0.729238,1
27227,"But what we also have been able to do is position ourselves so we can start rebuilding America, and that's what my plan does.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",24,367,0.688797,1
27228,"Making sure that we're bringing manufacturing back to our shores so that we're creating jobs here, as we've done with the auto industry, not rewarding companies that are shipping jobs overseas.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",31,368,0.524295,1
27229,"Making sure that we've got the best education system in the world, including retraining our workers for the jobs of tomorrow.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",21,369,0.429043,-1
27230,"Doing everything we can to control our own energy.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",9,370,0.351131,-1
27231,"We've cut our oil imports to the lowest level in two decades because we've developed oil and natural gas.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",19,371,0,1
27232,"But we also have to develop clean energy technologies that will allow us to cut our exports in half by 2020.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",21,372,0.245457,-1
27233,"That's the kind of leadership that we need to show.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",10,373,0.585508,-1
27234,"And we've got to make sure that we reduce our deficit.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",11,374,-0.397551,-1
27235,"Unfortunately, Governor Romney's plan doesn't do it.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",7,375,-0.850069,-1
27236,"We've got to do it in a responsible way by cutting out spending we don't need, but also asking the wealthiest to pay a little bit more.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",27,376,-0.509603,-1
27237,"That way we can invest in the research and technology that's always kept us at the cutting edge.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",18,377,0.495401,-1
27238,"Now, Governor Romney has taken a different approach throughout this campaign.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",11,378,0.288674,0
27239,"Both at home and abroad, he has proposed wrong and reckless policies.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",12,379,-0.268121,-1
27240,"He's praised George Bush as a good economic steward and Dick Cheney as somebody who's -- who shows great wisdom and judgment.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",22,380,0.451113,0
27241,"And taking us back to those kinds of strategies that got us into this mess are not the way that we are going to maintain leadership in the 21st century.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",30,381,-0.520223,-1
27243,"I've got a policy for the future and agenda for the future.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",12,383,0.293396,-1
27244,"And when it comes to our economy here at home, I know what it takes to create 12 million new jobs and rising take-home pay.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",25,384,-0.267397,-1
27245,"And what we've seen over the last four years is something I don't want to see over the next four years.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",21,385,-0.459786,-1
27246,"The president said by now we'd be a 5.4 percent unemployment.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",11,386,-0.452965,1
27247,"We're 9 million jobs short of that.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",7,387,-0.456229,1
27248,"I will get America working again and see rising take-home pay again, and I'll do it with five simple steps.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",20,388,0,-1
27249,"Number one, we are going to have North American energy independence.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",11,389,0,-1
27250,"We're going to do it by taking full advantage of oil, coal, gas, nuclear and our renewables.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",17,390,0.591249,-1
27251,"Number two, we're going to increase our trade.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",8,391,0,-1
27252,"Trade grows about 12 percent year.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",6,392,0,1
27253,"It doubles about every -- every five or so years.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",10,393,0,1
27254,"We can do better than that, particularly in Latin America.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",10,394,0.407109,-1
27255,"The opportunities for us in Latin America we have just not taken advantage of fully.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",15,395,0,-1
27256,"As a matter of fact, Latin America's economy is almost as big as the economy of China.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",17,396,-0.226701,1
27257,"We're all focused on China.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",5,397,0.397371,-1
27258,"Latin America is a huge opportunity for us -- time zone, language opportunities.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",13,398,0.452625,-1
27259,"Number three, we're going to have to have training programs that work for our workers and schools that finally put the parents and the teachers and the kids first, and the teachers' unions going to have to go behind.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",39,399,-0.239051,-1
27260,"And then we're going to have to get to a balanced budget.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",12,400,0.607432,-1
27261,"We can't expect entrepreneurs and businesses large and small to take their life savings or their company's money and invest in America if they think we're headed to the road to Greece.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",32,401,0.436421,-1
27262,"And that's where we're going right now unless we finally get off this spending and borrowing binge.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",17,402,-0.514431,-1
27263,"And I'll get us on track to a balanced budget.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",10,403,0.406078,-1
27264,"And finally, number five, we've got to champion small business.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",10,404,0.367087,-1
27265,"Small business is where jobs come from.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",7,405,0,0
27266,"Two-thirds of our jobs come from small businesses.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",8,406,0,1
27267,"New business formation is down to the lowest level in 30 years under this administration.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",15,407,-0.676518,1
27268,"I want to bring it back and get back good jobs and rising take-home pay.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",15,408,0,-1
27269,"Well, let's talk about what we need to compete.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",9,409,0.580694,-1
27270,"First of all, Governor Romney talks about small businesses.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",9,410,0,0
27271,"But, Governor, when you were in Massachusetts, small businesses development ranked about 48th, I think out of 50 states in Massachusetts, because the policies that you are promoting actually don't help small businesses.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",33,411,0,1
27272,"And the way you define small businesses includes folks at the very top.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",13,412,0.575213,0
27273,"And they include you and me.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",6,413,0,-1
27274,"That's not the kind of small business promotion we need.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",10,414,0,-1
27275,"But let's take an example that we know is going to make a difference in the 21st century and that's our education policy.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",23,415,0.67079,-1
27276,"We didn't have a lot of chance to talk about this in the last debate.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",15,416,-0.506543,0
27277,"You know, under my leadership, what we've done is reformed education, working with governors, 46 states.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",16,417,-0.311716,1
27278,"We've seen progress and gains in schools that were having a terrible time.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",13,418,0,-1
27279,"And they're starting to finally make progress.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",7,419,0.707055,-1
27280,"And what I now want to do is to hire more teachers, especially in math and science, because we know that we've fallen behind when it comes to math and science.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",31,420,-0.571122,-1
27281,"And those teachers can make a difference.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",7,421,0.203528,-1
27282,"Now, Governor Romney, when you were asked by teachers whether or not this would help the economy grow, you said this isn't going to help the economy grow.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",28,422,-0.529508,1
27283,"When you were asked about reduced class sizes, you said class sizes don't make a difference.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",16,423,0,0
27284,"But I tell you, if you talk to teachers, they will tell you it does make a difference.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",18,424,0.270052,-1
27285,"And if we've got math teachers who are able to provide the kind of support that they need for our kids, that's what's going to determine whether or not the new businesses are created here.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",35,425,0.628356,-1
27286,"Companies are going to locate here depending on whether we've got the most highly skilled workforce.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",16,426,0.909245,0
27287,"And the kinds of budget proposals that you've put forward, when we don't ask either you or me to pay a dime more in terms of reducing the deficit, but instead we slash support for education, that's undermining our long-term competitiveness.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",41,427,-0.73414,-1
27288,"That is not good for America's position in the world, and the world notices.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",14,428,-0.603157,-1
27292,"Well -- well, I need to speak a moment...","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",9,432,0.406977,-1
27294,"... if you'll let me, Bob, just about education...","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",9,434,0,-1
27296,"... because I'm -- I'm so proud of the state that I had the chance to be governor of.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",19,436,0.776768,-1
27297,"We have every two years tests that look at how well our kids are doing.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",15,437,0.209678,0
27298,"Fourth graders and eighth graders are tested in English and math.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",11,438,0,0
27299,"While I was governor, I was proud that our fourth graders came out number one of all 50 states in English, and then also in math.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",26,439,0,1
27300,"And our eighth graders number one in English and also in math.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",12,440,0,1
27301,"First time one state had been number one in all four measures.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",12,441,0,1
27302,"How did we do that?","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",5,442,0,-1
27303,"Well, Republicans and Democrats came together on a bipartisan basis to put in place education principles that focused on having great teachers in the classroom.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",25,443,0.633822,0
27305,"And that was -- that was -- that was what allowed us to become the number one state in the nation.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",21,445,0,1
27306,"But that was 10 years before you took office.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",9,446,0,1
27308,"And then you cut education spending when you came into office.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",11,448,0,1
27309,"The first -- the first -- the first -- and we kept our schools number one in the nation.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",19,449,0.547723,1
27310,"They're still number one today.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",5,450,0,1
27312,"And the principles that we put in place, we also gave kids not just a graduation exam that determined whether they were up to the skills needed to -- to be able compete, but also if they graduated the quarter of their class, they got a four-year tuition- free ride at any Massachusetts public institution of higher learning.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",58,452,0.565763,1
27313,"That happened before you came into office.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",7,453,-0.415159,0
27315,"That was actually mine, actually, Mr. President.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",7,455,0,0
27316,"You got that fact wrong.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",5,456,-0.359601,1
27324,"Well, let's come back and talk about the military, but all the way -- all the way through.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",18,464,0.639975,-1
27325,"First of all, I'm going through from the very beginning -- we're going to cut about 5 percent of the discretionary budget, excluding military.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",24,465,0.535011,-1
27329,"The good news is (inaudible).","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",5,469,-0.224235,-1
27330,"I'd be happy to have you take a look.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",9,470,0.698791,-1
27332,"You look at how we get to a balanced budget within eight to 10 years.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",15,472,0.651993,-1
27333,"We do it by getting -- by reducing spending in a whole series of programs.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",15,473,-0.415082,-1
27334,"By the way, number one I get rid of is Obamacare.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",11,474,-0.7844,-1
27335,"There are a number of things that sound good, but frankly, we just can't afford them.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",16,475,-0.64182,-1
27336,"And that one doesn't sound good and it's not affordable.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",10,476,-0.760234,-1
27337,"So I'd get rid of that one from day one.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",10,477,-0.617437,-1
27338,"To the extent humanly possible, we get that out.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",9,478,0.386273,-1
27339,"We take program after program that we don't absolutely have to have, and we get rid of them.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",18,479,-0.433138,-1
27340,"Number two, we take some programs that we are doing to keep, like Medicaid, which is a program for the poor; we'll take that healthcare program for the poor and we give it to the states to run because states run these programs more efficiently.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",45,480,-0.392861,1
27341,"As a governor, I thought please, give me this program.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",10,481,-0.244334,-1
27342,"I can run this more efficiently than the federal government and states, by the way, are proving it.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",18,482,0.434713,-1
27343,"States like Arizona, Rhode Island have taken these -- these Medicaid dollars; have shown they can run these programs more cost-effectively.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",21,483,0.397281,1
27344,"I want to do those two things and get this -- get this to a balanced budget with eight -- eight to 10 years.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",24,484,0.222715,-1
27345,"But the military -- let's get back to the military, though.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",11,485,0,-1
27349,"He should have answered the first question.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",7,489,0,-1
27350,"Look, Governor Romney's called for $5 trillion of tax cuts that he says he's going to pay for by closing deductions.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",21,490,-0.601609,1
27351,"Now, the math doesn't work, but he continues to claim that he's going to do it.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",16,491,0,1
27352,"He then wants to spend another $2 trillion on military spending that our military is not asking for.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",18,492,-0.666799,1
27353,"Now, keep in mind that our military spending has gone up every single year that I've been in office.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",19,493,-0.452137,1
27354,"We spend more on our military than the next 10 countries combined; China, Russia, France, the United Kingdom, you name it.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",21,494,0,1
27356,"And what I did was work with our joint chiefs of staff to think about, what are we going to need in the future to make sure that we are safe?","Barack Obama","President","DEMOCRAT","2012-10-22.txt",31,496,0,-1
27357,"And that's the budget that we've put forward.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",8,497,0,-1
27358,"But, what you can't do is spend $2 trillion in additional military spending that the military is not asking for, $5 trillion on tax cuts.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",25,498,-0.801533,1
27359,"You say that you're going to pay for it by closing loopholes and deductions, without naming what those loopholes and deductions are.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",22,499,-0.699303,-1
27360,"And then somehow you're also going to deal with the deficit that we've already got.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",15,500,-0.262842,-1
27361,"The math simply doesn't work.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",5,501,-0.393272,1
27362,"But when it comes to our military, what we have to think about is not, you know just budgets, we've got to think about capabilities.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",25,502,0,-1
27363,"We need to be thinking about cyber security.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",8,503,-0.295961,-1
27364,"We need to be talking about space.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",7,504,0,-1
27365,"That's exactly what our budget does, but it's driven by strategy.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",11,505,0.486918,-1
27366,"It's not driven by politics.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",5,506,-0.224802,1
27367,"It's not driven by members of Congress, and what they would like to see.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",14,507,-0.261809,-1
27368,"It's driven by, what are we going to need to keep the American people safe?","Barack Obama","President","DEMOCRAT","2012-10-22.txt",15,508,0.32058,-1
27369,"That's exactly what our budget does, and it also then allows us to reduce our deficit, which is a significant national security concern.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",23,509,-0.440834,1
27370,"Because we've got to make sure that our economy is strong at home so that we can project military power overseas.","Barack Obama","President","DEMOCRAT","2012-10-22.txt",21,510,0.658762,-1
27371,"I'm pleased that I've balanced budgets.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",6,511,0.877875,0
27372,"I was on the world of business for 25 years.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",10,512,0,0
27373,"If you didn't balance your budget, you went out of business.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",11,513,-0.530135,-1
27374,"I went into the Olympics that was out of balance, and we got it on balance, and made a success there.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",21,514,0.410778,0
27375,"I had the chance to be governor of a state.","Mitt Romney","Governor","REPUBLICAN","2012-10-22.txt",10,515,0,0
